,UUT COMMAND_TLM PACKET_TIMESECONDS,UUT COMMAND_TLM PACKET_TIMEFORMATTED,UUT COMMAND_TLM RECEIVED_TIMESECONDS,UUT COMMAND_TLM RECEIVED_TIMEFORMATTED,UUT COMMAND_TLM RECEIVED_COUNT,UUT COMMAND_TLM SYNC,UUT COMMAND_TLM MSG_ID,UUT COMMAND_TLM LEN,UUT COMMAND_TLM SEQ,UUT COMMAND_TLM CCSDS_TAI_SECS,UUT COMMAND_TLM CCSDS_TAI_SUBSECS,UUT COMMAND_TLM CCSDS_REALTIME,UUT COMMAND_TLM REALTIME_CMD_ACCEPT_COUNT,UUT COMMAND_TLM REALTIME_CMD_REJECT_COUNT,UUT COMMAND_TLM STORED_CMD_ACCEPT_COUNT,UUT COMMAND_TLM STORED_CMD_REJECT_COUNT,UUT COMMAND_TLM SEQUENCE_CMD_ACCEPT_COUNT,UUT COMMAND_TLM SEQUENCE_CMD_REJECT_COUNT,UUT TIME TAI_SECONDS,UUT TIME TIME_VALID,UUT GENERAL VOLUME_PERCENT_USED,UUT GENERAL MEM_TOTAL,UUT GENERAL MEM_FREE,UUT GENERAL MEM_AVAILABLE,UUT ANALOGS DET_TEMP,UUT ANALOGS MOTOR1_TEMP,UUT ANALOGS MOTOR2_TEMP,UUT ANALOGS MOTOR3_TEMP,UUT ANALOGS BATTERY_VOLTAGE,UUT ANALOGS BATTERY1_TEMP,UUT ANALOGS BUS_TEMP,UUT ANALOGS PAYLOAD_TEMP,UUT ANALOGS 5V_MON,UUT ANALOGS 3V3_MON,UUT ANALOGS V3_9V_MON,UUT ANALOGS V4_9V_MON,UUT ANALOGS 5V_CURR_MON,UUT ANALOGS 3V3_CURR_MON,UUT ANALOGS V3_9V_CURR_MON,UUT ANALOGS V4_9V_CURR_MON,UUT ANALOGS 5V_AUX_MON,UUT ANALOGS VSOLAR_MON,UUT ANALOGS BB_TEMP_MON,UUT ANALOGS BUCK_TEMP_MON,UUT ANALOGS I_SOLAR_MON,UUT ANALOGS I_BAT1_MON,UUT ANALOGS I_CHG_MON,UUT POWER HEATER_STATUS1,UUT REFS TIME_NOW,UUT REFS POSITION_WRT_ECEF1,UUT REFS POSITION_WRT_ECEF2,UUT REFS POSITION_WRT_ECEF3,UUT REFS VELOCITY_WRT_ECEF1,UUT REFS VELOCITY_WRT_ECEF2,UUT REFS VELOCITY_WRT_ECEF3,UUT REFS POSITION_WRT_ECI1,UUT REFS POSITION_WRT_ECI2,UUT REFS POSITION_WRT_ECI3,UUT REFS VELOCITY_WRT_ECI1,UUT REFS VELOCITY_WRT_ECI2,UUT REFS VELOCITY_WRT_ECI3,UUT REFS REFS_VALID,UUT GPS GPS_TIME,UUT GPS GPS_POSITION_ECEF1,UUT GPS GPS_POSITION_ECEF2,UUT GPS GPS_POSITION_ECEF3,UUT GPS GPS_VELOCITY_ECEF1,UUT GPS GPS_VELOCITY_ECEF2,UUT GPS GPS_VELOCITY_ECEF3,UUT GPS MSG_GPS_TEMP1,UUT GPS MSG_GPS_TEMP2,UUT GPS MSG_USED_SATELLITES,UUT GPS GPS_POS_LOCK,UUT GPS GPS_TIME_LOCK,UUT GPS MSG_DATA_VALID,UUT GPS GPS_NEW_DATA_RECEIVED,UUT GPS GPS_ENABLE,UUT GPS GPS_VALID,UUT ATT_CMD RECOMMEND_SUN_POINT,UUT ATT_CTRL SUN_POINT_ANGLE_ERROR,UUT ATT_CTRL SUN_POINT_STATE,UUT ATT_CTRL MOMENTUM_TOO_HIGH,UUT ATT_CTRL ATT_CTRL_ACTIVE,UUT ATT_DET Q_BODY_WRT_ECI1,UUT ATT_DET Q_BODY_WRT_ECI2,UUT ATT_DET Q_BODY_WRT_ECI3,UUT ATT_DET Q_BODY_WRT_ECI4,UUT ATT_DET BODY_RATE1,UUT ATT_DET BODY_RATE2,UUT ATT_DET BODY_RATE3,UUT ATT_DET MEAS_RATE_VALID,UUT ATT_DET MEAS_ATT_VALID,UUT ATT_DET ATTITUDE_VALID,UUT ATT_DET REINIT_COUNT,UUT CSS CSS_INVALID_COUNT,UUT MOMENTUM TOTAL_MOMENTUM_MAG,UUT MOMENTUM DUTY_CYCLE1,UUT MOMENTUM DUTY_CYCLE2,UUT MOMENTUM DUTY_CYCLE3,UUT MOMENTUM TORQUE_ROD_MODE1,UUT MOMENTUM TORQUE_ROD_MODE2,UUT MOMENTUM TORQUE_ROD_MODE3,UUT TRACKER ATTITUDE_ST1,UUT TRACKER ATTITUDE_ST2,UUT TRACKER ATTITUDE_ST3,UUT TRACKER ATTITUDE_ST4,UUT TRACKER RATE_EST1,UUT TRACKER RATE_EST2,UUT TRACKER RATE_EST3,UUT TRACKER PEAK_BCKGND_ALL_TRK_BLKS,UUT TRACKER MEDIAN_BCKGND_ALL_TRK_BLKS,UUT TRACKER OPERATING_MODE,UUT TRACKER ATT_STATUS,UUT TRACKER NUM_ATTITUDE_STARS,UUT TRACKER NUM_TRACK_STARS,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT1,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT2,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT4,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT5,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT6,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT7,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT8,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT9,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT10,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT13,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT14,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT15,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT16,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT17,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT18,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT19,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT20,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT21,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT22,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT23,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT29,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT30,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT37,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT38,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT40,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT41,UUT EVENT_CHECK CHECK_ENABLED_PACK_BIT42
17,1662579591,44811.65267,1662579591,44811.65267,5512,1.35823e+19,1,512,18,431898624,0.4,REALTIME,14,0,236,0,0,0,715894824.4,YES,25,85,7,19,16.80000021,14.31999971,14.69999971,14.09999972,12.30000062,12.06999976,13.96300056,10.43800042,4.9880002,3.320500133,3.906000156,3.965000159,0.201500008,0.641000026,0.024500001,0.024500001,5.024000201,15.73650063,18.21600073,16.43700066,2.394500096,0.165000007,1.401500056,OFF,715894824.6,-319.007684,-4244.676348,-5298.103095,7.31430595,0.241417615,-0.63297506,-4234.413148,-535.3768532,-5288.861556,1.73512116,-7.426656165,-0.63655809,YES,715894824,-323.3963638,-4244.821468,-5297.722215,7.314033835,0.23875922,-0.63704192,17.15428537,18.07142821,16,YES,YES,NO,NO,YES,YES,NO,1.238999917,ON_SUN,NO,YES,0.666074676,0.271365933,-0.361912315,0.593063651,-0.00571224,-0.00582224,-0.00107997,YES,YES,YES,1,0,0.001,18,2,9,AUTO,AUTO,AUTO,-0.96627828,0.062050002,-0.235608188,0.083335855,-0.0068625,-0.00189,-0.0049825,256,184,TRACK,OK,19,19,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
18,1662579592,44811.65269,1662579592,44811.65269,5513,1.35823e+19,1,512,19,431898625,0.4,REALTIME,14,0,236,0,0,0,715894825.4,YES,25,85,7,19,16.80000021,14.31999971,14.69999971,14.09999972,12.30000062,12.06999976,13.94300056,10.41700042,4.9880002,3.323000133,3.901500156,3.965000159,0.219500009,0.671500027,0.024500001,0.024500001,5.024000201,15.69750063,18.19650073,16.39750066,2.066000083,0.171000007,1.474500059,OFF,715894825.6,-311.6931844,-4244.432788,-5298.732715,7.314739115,0.24570221,-0.626247615,-4232.675348,-542.8031729,-5289.494756,1.740481205,-7.4259737,-0.629842345,YES,715894825,-316.0821042,-4244.580528,-5298.355895,7.314492865,0.24307348,-0.63034117,17.15428537,18.07142821,16,YES,YES,NO,NO,YES,YES,NO,1.262999916,ON_SUN,NO,YES,0.663192642,0.271024165,-0.363425356,0.595519432,-0.00558414,-0.00577986,-0.001113685,YES,YES,YES,1,0,0.001,17,5,6,AUTO,AUTO,AUTO,-0.96690028,0.06079275,-0.234644894,0.079686035,-0.006635,-0.00174,-0.0043175,256,184,TRACK,OK,19,19,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
19,1662579593,44811.6527,1662579593,44811.6527,5514,1.35823e+19,1,512,20,431898626,0.4,REALTIME,14,0,236,0,0,0,715894826.4,YES,25,85,7,19,16.80000021,14.33999971,14.69999971,14.09999972,12.30000062,12.06999976,13.98300056,10.43800042,4.9880002,3.320500133,3.901500156,3.965000159,0.207500008,0.653000026,0.024500001,0.024500001,5.024000201,15.65850063,18.21600073,16.41700066,2.188000088,0.146500006,1.50650006,OFF,715894826.6,-304.3782248,-4244.184948,-5299.355595,7.315163685,0.24998643,-0.619519375,-4230.932188,-550.2288125,-5290.121255,1.74583905,-7.42528183,-0.623125795,YES,715894826,-308.7674246,-4244.335308,-5298.982835,7.314917125,0.247361525,-0.623642595,17.15428537,18.07142821,16,YES,YES,NO,NO,YES,YES,NO,1.238999917,ON_SUN,NO,YES,0.660315646,0.270683121,-0.364937524,0.597941853,-0.00559184,-0.00580899,-0.0009813,YES,YES,YES,1,0,0.001,20,6,6,AUTO,AUTO,AUTO,-0.96751538,0.05940346,-0.233689315,0.07599028,-0.006775,-0.001855,-0.005625,256,184,TRACK,OK,14,14,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
20,1662579595,44811.65272,1662579595,44811.65272,5515,1.35823e+19,1,512,21,431898627,0.4,REALTIME,14,0,236,0,0,0,715894827.4,YES,25,85,8,19,16.80000021,14.33999971,14.69999971,14.09999972,12.32000062,12.06999976,14.00300056,10.41700042,4.9880002,3.320500133,3.901500156,3.965000159,0.226000009,0.641000026,0.024500001,0.024500001,5.024000201,15.73650063,18.19650073,16.39750066,2.328500093,0.201500008,1.49650006,OFF,715894827.6,-297.0628451,-4243.932808,-5299.971755,7.315579655,0.25427027,-0.612790355,-4229.183669,-557.6537321,-5290.741015,1.751194675,-7.42458056,-0.616408465,YES,715894827,-301.4523249,-4244.085788,-5299.603075,7.315341585,0.25167624,-0.61682849,17.15428537,18.07142821,16,YES,YES,NO,NO,YES,YES,NO,1.301999913,ON_SUN,NO,YES,0.657397265,0.270351702,-0.366433148,0.600387792,-0.00582082,-0.00577593,-0.00110171,YES,YES,YES,1,0,0.001,25,5,9,AUTO,AUTO,AUTO,-0.96811589,0.057965306,-0.232737121,0.072284706,-0.006465,-0.0018975,-0.00507,256,184,TRACK,OK,16,16,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
21,1662579595,44811.65272,1662579595,44811.65272,5516,1.35823e+19,1,512,22,431898628,0.4,REALTIME,14,0,236,0,0,0,715894828.4,YES,25,85,8,19,16.80000021,14.33999971,14.69999971,14.09999972,12.28000061,12.06999976,13.94300056,10.41700042,4.9880002,3.323000133,3.901500156,3.965000159,0.207500008,0.677500027,0.024500001,0.024500001,5.024000201,15.73650063,18.25600073,16.43700066,2.385000095,0.097500004,1.430500057,OFF,715894828.6,-289.7470655,-4243.676408,-5300.581175,7.31598703,0.25855373,-0.60606056,-4227.429789,-565.0779717,-5291.354055,1.756548085,-7.423869895,-0.609690355,YES,715894828,-294.1367853,-4243.832008,-5300.216555,7.315752475,0.25595272,-0.61009968,17.15428537,18.07142821,16,YES,YES,NO,NO,YES,YES,NO,1.271999915,ON_SUN,NO,YES,0.654495506,0.270020099,-0.367917198,0.602794886,-0.005608905,-0.0057026,-0.001070195,YES,YES,YES,1,0,0.001,27,3,13,AUTO,AUTO,AUTO,-0.968688889,0.056740199,-0.231754403,0.068646071,-0.00652,-0.0018725,-0.00438,652,184,TRACK,OK,20,20,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
22,1662579596,44811.65273,1662579596,44811.65273,5517,1.35823e+19,1,512,23,431898629,0.4,REALTIME,14,0,236,0,0,0,715894829.4,YES,25,85,8,19,16.80000021,14.33999971,14.71999971,14.09999972,12.30000062,12.06999976,14.00300056,10.41700042,4.9880002,3.320500133,3.901500156,3.965000159,0.226000009,0.708000028,0.024500001,0.024500001,5.024000201,15.71700063,18.23600073,16.41700066,2.4885001,0.183000007,1.49900006,OFF,715894829.6,-282.4308859,-4243.415708,-5301.183875,7.316385805,0.262836795,-0.599330005,-4225.670569,-572.5014714,-5291.960395,1.76189926,-7.423149825,-0.60297148,YES,715894829,-286.8208657,-4243.573948,-5300.823275,7.316146245,0.260194825,-0.603416365,17.15428537,18.07142821,16,YES,YES,NO,NO,YES,YES,NO,1.319999912,ON_SUN,NO,YES,0.651575574,0.269700797,-0.369396062,0.60519192,-0.005714325,-0.005709305,-0.001187485,YES,YES,YES,1,0,0.001,27,4,12,AUTO,AUTO,AUTO,-0.969264115,0.055269647,-0.230765825,0.064957481,-0.006595,-0.001945,-0.0059525,780,184,TRACK,OK,21,21,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
23,1662579597,44811.65274,1662579597,44811.65274,5518,1.35823e+19,1,512,24,431898630,0.4,REALTIME,14,0,236,0,0,0,715894830.4,YES,25,85,8,19,16.80000021,14.33999971,14.71999971,14.11999972,12.28000061,12.06999976,14.00300056,10.41700042,4.9880002,3.320500133,3.901500156,3.965000159,0.207500008,0.580000023,0.024500001,0.024500001,5.022500201,15.73650063,18.27550073,16.43700066,2.432000097,-0.024500001,1.426000057,OFF,715894830.6,-275.1142862,-4243.150728,-5301.779835,7.31677598,0.267119475,-0.592598685,-4223.905989,-579.924251,-5292.560015,1.76724821,-7.422420365,-0.596251835,YES,715894830,-279.504526,-4243.311588,-5301.423315,7.316556555,0.264492565,-0.59666071,17.15428537,18.07142821,16,YES,YES,NO,NO,YES,YES,NO,1.265999916,ON_SUN,NO,YES,0.648651926,0.269425791,-0.37085941,0.607555495,-0.005690085,-0.00563964,-0.001197395,YES,YES,YES,1,0,0.001,26,3,11,AUTO,AUTO,AUTO,-0.9698165,0.053921809,-0.229751147,0.06134171,-0.006515,-0.0019725,-0.00575,548,184,TRACK,OK,19,19,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
24,1662579598,44811.65275,1662579598,44811.65275,5519,1.35823e+19,1,512,25,431898631,0.4,REALTIME,14,0,236,0,0,0,715894831.4,YES,25,85,8,19,16.80000021,14.33999971,14.71999971,14.11999972,12.28000061,12.08999976,14.00300056,10.43800042,4.9880002,3.323000133,3.901500156,3.965000159,0.207500008,0.647000026,0.024500001,0.024500001,5.024000201,15.69750063,18.29550073,16.45650066,2.582500103,0.195500008,1.443000058,OFF,715894831.6,-267.7973266,-4242.881468,-5302.369075,7.317157555,0.27140175,-0.585866625,-4222.136069,-587.3463106,-5293.152895,1.772594915,-7.421681505,-0.589531445,YES,715894831,-272.1878064,-4243.044948,-5302.016595,7.31690815,0.26879807,-0.5899335,17.15428537,18.07142821,16,YES,YES,NO,NO,YES,YES,NO,1.184999921,ON_SUN,NO,YES,0.645696432,0.269157035,-0.372290144,0.609943127,-0.00571712,-0.00566352,-0.001120915,YES,YES,YES,1,0,0.001,23,1,12,AUTO,AUTO,AUTO,-0.97035684,0.052535186,-0.228726825,0.057720855,-0.0065025,-0.0019675,-0.0051925,480,180,TRACK,OK,19,19,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
25,1662579599,44811.65276,1662579599,44811.65276,5520,1.35823e+19,1,512,26,431898632,0.4,REALTIME,14,0,236,0,0,0,715894832.4,YES,25,85,8,19,16.80000021,14.33999971,14.71999971,14.11999972,12.30000062,12.08999976,14.02250056,10.43800042,4.9880002,3.320500133,3.901500156,3.965000159,0.207500008,0.635000025,0.024500001,0.024500001,5.024000201,15.75600063,18.27550073,16.43700066,2.291000092,0.134500005,1.404000056,OFF,715894832.6,-260.479987,-4242.607928,-5302.951575,7.31753053,0.27568363,-0.57913382,-4220.360809,-594.7676103,-5293.739075,1.777939375,-7.420933245,-0.582810305,YES,715894832,-264.8706868,-4242.774028,-5302.603155,7.31733002,0.27304007,-0.5831465,17.15428537,18.07142821,16,YES,YES,NO,NO,YES,YES,NO,1.232999918,ON_SUN,NO,YES,0.642762358,0.268877333,-0.373695415,0.612301583,-0.005681835,-0.00558387,-0.00113121,YES,YES,YES,1,0,0.001,20,1,10,AUTO,AUTO,AUTO,-0.970873816,0.051140278,-0.227731069,0.0541042,-0.0064975,-0.00196,-0.0053925,480,180,TRACK,OK,16,16,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
26,1662579600,44811.65278,1662579600,44811.65278,5521,1.35823e+19,1,512,27,431898633,0.4,REALTIME,14,0,236,0,0,0,715894833.4,YES,25,85,8,19,16.80000021,14.33999971,14.73999971,14.11999972,12.30000062,12.08999976,13.96300056,10.33300041,4.9880002,3.323000133,3.901500156,3.965000159,0.207500008,0.653000026,0.024500001,0.024500001,5.022500201,15.75600063,18.29550073,16.45650066,2.25350009,0.152500006,1.445500058,OFF,715894833.6,-253.1622673,-4242.330108,-5303.527335,7.3178949,0.279965105,-0.57240029,-4218.580189,-602.1881699,-5294.318515,1.783281575,-7.420175595,-0.576088435,YES,715894833,-257.5532071,-4242.498828,-5303.182935,7.317703035,0.27735973,-0.57647342,17.15428537,18.07142821,16,YES,YES,NO,NO,YES,YES,NO,1.211999919,ON_SUN,NO,YES,0.639811551,0.268565385,-0.37510796,0.614660713,-0.00556858,-0.005648015,-0.001221775,YES,YES,YES,1,0,0.001,21,1,10,AUTO,AUTO,AUTO,-0.971370046,0.049765084,-0.226749044,0.05048307,-0.006635,-0.0019075,-0.0045175,480,180,TRACK,OK,18,18,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
27,1662579601,44811.65279,1662579601,44811.65279,5522,1.35823e+19,1,512,28,431898634,0.4,REALTIME,14,0,236,0,0,0,715894834.4,YES,25,85,8,19,16.80000021,14.33999971,14.73999971,14.11999972,12.30000062,12.08999976,14.06250056,10.45900042,4.9880002,3.320500133,3.901500156,3.965000159,0.219500009,0.665500027,0.024500001,0.024500001,5.024000201,15.75600063,18.31550073,16.45650066,2.300500092,0.207500008,1.404000056,OFF,715894834.6,-245.8444277,-4242.049568,-5304.096675,7.31827639,0.28420962,-0.565698965,-4216.795829,-609.6080495,-5294.891555,1.788590785,-7.41944119,-0.5693987,YES,715894834,-250.2353675,-4242.219348,-5303.756015,7.318078915,0.281627095,-0.569713135,17.15428537,18.07142821,16,YES,YES,NO,NO,YES,YES,NO,1.250999917,ON_SUN,NO,YES,0.636874924,0.268190497,-0.376512893,0.617010688,-0.00550134,-0.005827955,-0.001057955,YES,YES,YES,1,0,0.001,19,4,6,AUTO,AUTO,AUTO,-0.971838298,0.048531567,-0.225781972,0.046877609,-0.0067175,-0.001855,-0.004005,480,180,TRACK,OK,18,18,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
28,1662579602,44811.6528,1662579602,44811.6528,5523,1.35823e+19,1,512,29,431898635,0.4,REALTIME,14,0,236,0,0,0,715894835.4,YES,25,85,8,19,16.80000021,14.33999971,14.73999971,14.11999972,12.30000062,12.08999976,13.98300056,10.48000042,4.9880002,3.320500133,3.901500156,3.965000159,0.207500008,0.592000024,0.024500001,0.024500001,5.024000201,15.67800063,18.31550073,16.45650066,2.441500098,0.128000005,1.411000056,OFF,715894835.6,-238.5259881,-4241.763228,-5304.659015,7.31862355,0.288490265,-0.558964005,-4215.004589,-617.0270891,-5295.457575,1.793928455,-7.418664755,-0.56267539,YES,715894835,-242.9171679,-4241.935588,-5304.322375,7.31839109,0.285936945,-0.562960595,17.15428537,18.07142821,16,YES,YES,NO,NO,YES,YES,NO,1.259999916,ON_SUN,NO,YES,0.63392106,0.267836639,-0.377919041,0.619342218,-0.00566354,-0.00572139,-0.001138345,YES,YES,YES,1,0,0.001,22,6,6,AUTO,AUTO,AUTO,-0.972310648,0.046974085,-0.224813405,0.043178369,-0.006845,-0.00191,-0.0041575,480,176,TRACK,OK,16,16,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
29,1662579603,44811.65281,1662579603,44811.65281,5524,1.35823e+19,1,512,30,431898636,0.4,REALTIME,14,0,236,0,0,0,715894836.4,YES,25,85,8,19,16.80000021,14.33999971,14.73999971,14.13999972,12.30000062,12.08999976,13.98300056,10.39600042,4.9880002,3.320500133,3.901500156,3.965000159,0.207500008,0.641000026,0.024500001,0.024500001,5.024000201,15.73650063,18.31550073,16.45650066,2.084500083,0.165000007,1.416000057,OFF,715894836.6,-231.2071884,-4241.472588,-5305.214595,7.318962115,0.2927705,-0.55222833,-4213.207989,-624.4453688,-5296.016895,1.79926386,-7.417878925,-0.555951365,YES,715894836,-235.5986082,-4241.647548,-5304.881975,7.318750255,0.29020843,-0.55623982,17.15428537,18.07142821,16,YES,YES,NO,NO,YES,YES,NO,1.250999917,ON_SUN,NO,YES,0.630953798,0.26746147,-0.379309483,0.621679936,-0.00557067,-0.00567597,-0.000980655,YES,YES,YES,1,0,0.001,23,8,5,AUTO,AUTO,AUTO,-0.972750989,0.045602488,-0.223857083,0.039546599,-0.0065525,-0.001825,-0.005165,256,180,TRACK,OK,19,19,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
30,1662579604,44811.65283,1662579604,44811.65283,5525,1.35823e+19,1,512,31,431898637,0.4,REALTIME,14,0,236,0,0,0,715894837.4,YES,25,85,8,19,16.80000021,14.33999971,14.73999971,14.13999972,12.30000062,12.08999976,14.00300056,10.33300041,4.9880002,3.320500133,3.901500156,3.965000159,0.207500008,0.635000025,0.024500001,0.024500001,5.024000201,15.77550063,18.35500073,16.47650066,2.385000095,0.189000008,1.382000055,OFF,715894837.6,-223.8880688,-4241.177688,-5305.763455,7.31929207,0.297050305,-0.545491965,-4211.406049,-631.8628484,-5296.569475,1.804596975,-7.417083705,-0.54922664,YES,715894837,-228.2797286,-4241.355228,-5305.434855,7.319085345,0.29449665,-0.549515955,17.15428537,18.07142821,16,YES,YES,NO,NO,YES,YES,NO,1.310999913,ON_SUN,NO,YES,0.627986459,0.267053511,-0.380684741,0.624014837,-0.005532035,-0.005749875,-0.001018975,YES,YES,YES,1,0,0.001,26,5,8,AUTO,AUTO,AUTO,-0.973169817,0.044292636,-0.222913492,0.035892116,-0.0067925,-0.00179,-0.00427,552,176,TRACK,OK,20,20,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
31,1662579605,44811.65284,1662579605,44811.65284,5526,1.35823e+19,1,512,32,431898638,0.4,REALTIME,14,0,236,0,0,0,715894838.4,YES,25,85,8,19,16.80000021,14.33999971,14.7599997,14.13999972,12.30000062,12.08999976,14.04250056,10.41700042,4.9880002,3.323000133,3.901500156,3.965000159,0.207500008,0.647000026,0.024500001,0.024500001,5.024000201,15.77550063,18.31550073,16.45650066,2.24400009,0.213500009,1.450000058,OFF,715894838.6,-216.5686092,-4240.878488,-5306.305595,7.319613425,0.301329695,-0.5387549,-4209.59879,-639.279528,-5297.115355,1.80992781,-7.416279095,-0.542501215,YES,715894838,-220.960509,-4241.058628,-5305.981015,7.319405015,0.29872746,-0.542754335,17.15428537,18.07142821,16,YES,YES,NO,NO,YES,YES,NO,1.20299992,ON_SUN,NO,YES,0.624991514,0.266687475,-0.382045773,0.626342067,-0.00561038,-0.00573009,-0.001053155,YES,YES,YES,1,0,0.001,27,5,9,AUTO,AUTO,AUTO,-0.973582836,0.042800674,-0.221959596,0.032225799,-0.006595,-0.001815,-0.004365,564,180,TRACK,OK,18,18,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
32,1662579606,44811.65285,1662579606,44811.65285,5527,1.35823e+19,1,512,33,431898639,0.4,REALTIME,14,0,236,0,0,0,715894839.4,YES,25,85,8,19,16.80000021,14.33999971,14.7599997,14.13999972,12.30000062,12.08999976,14.04250056,10.41700042,4.9880002,3.320500133,3.901500156,3.965000159,0.219500009,0.665500027,0.024500001,0.024500001,5.022500201,15.77550063,18.35500073,16.47650066,2.357000094,0.183000007,1.426000057,OFF,715894839.6,-209.2488495,-4240.575028,-5306.840975,7.31992618,0.30560865,-0.532017165,-4207.78619,-646.6953877,-5297.654495,1.81525634,-7.4154651,-0.535775115,YES,715894839,-213.6409693,-4240.757728,-5306.520395,7.319715315,0.303031965,-0.536087095,17.15428537,18.07142821,16,YES,YES,NO,NO,YES,YES,NO,1.20299992,ON_SUN,NO,YES,0.621998733,0.266266879,-0.383429888,0.628650146,-0.00558199,-0.00575639,-0.00105444,YES,YES,YES,1,0,0.001,28,5,9,AUTO,AUTO,AUTO,-0.9739743,0.041434097,-0.221000669,0.028565412,-0.0065825,-0.0018225,-0.0056025,560,176,TRACK,OK,18,19,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
33,1662579607,44811.65286,1662579607,44811.65286,5528,1.35823e+19,1,512,34,431898640,0.4,REALTIME,14,0,236,0,0,0,715894840.4,YES,25,85,8,19,16.80000021,14.33999971,14.7599997,14.13999972,12.30000062,12.10999976,14.04250056,10.41700042,4.9880002,3.320500133,3.906000156,3.965000159,0.219500009,0.635000025,0.024500001,0.024500001,5.024000201,15.71700063,18.35500073,16.47650066,2.122000085,0.158500006,1.49650006,OFF,715894840.6,-201.9287699,-4240.267268,-5307.369615,7.320230325,0.309887175,-0.525278755,-4205.96827,-654.1104473,-5298.186895,1.82058258,-7.41464171,-0.52904833,YES,715894840,-206.3210697,-4240.452568,-5307.053195,7.320031965,0.307306385,-0.529407125,17.15428537,18.07142821,15,YES,YES,NO,NO,YES,YES,NO,1.154999923,ON_SUN,NO,YES,0.618980107,0.265853196,-0.384799525,0.630963542,-0.005708705,-0.00582015,-0.001013755,YES,YES,YES,1,0,0.001,28,6,8,AUTO,AUTO,AUTO,-0.974347403,0.040153275,-0.220034568,0.024892582,-0.0066,-0.001785,-0.004335,364,176,TRACK,OK,20,20,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
